Id,Id2,Geography,Total
0600000US2702170654,2702170654,"Wilson township, Cass County, Minnesota",645
0600000US2702171608,2702171608,"Woodrow township, Cass County, Minnesota",611
0600000US2702305608,2702305608,"Big Bend township, Chippewa County, Minnesota",240
0600000US2702311548,2702311548,"Clara City city, Chippewa County, Minnesota",1360
0600000US2702313672,2702313672,"Crate township, Chippewa County, Minnesota",211
0600000US2702324722,2702324722,"Grace township, Chippewa County, Minnesota",95
0600000US2702325262,2702325262,"Granite Falls township, Chippewa County, Minnesota",253
0600000US2702325280,2702325280,"Granite Falls city, Chippewa County, Minnesota",853
0600000US2702327656,2702327656,"Havelock township, Chippewa County, Minnesota",181
0600000US2702333668,2702333668,"Kragero township, Chippewa County, Minnesota",125
0600000US2702336278,2702336278,"Leenthrop township, Chippewa County, Minnesota",243
0600000US2702337952,2702337952,"Lone Tree township, Chippewa County, Minnesota",199
0600000US2702338312,2702338312,"Louriston township, Chippewa County, Minnesota",165
0600000US2702339752,2702339752,"Mandt township, Chippewa County, Minnesota",152
0600000US2702341210,2702341210,"Maynard city, Chippewa County, Minnesota",366
0600000US2702342146,2702342146,"Milan city, Chippewa County, Minnesota",369
0600000US2702343720,2702343720,"Montevideo city, Chippewa County, Minnesota",5383
0600000US2702353962,2702353962,"Rheiderland township, Chippewa County, Minnesota",269
0600000US2702355870,2702355870,"Rosewood township, Chippewa County, Minnesota",348
0600000US2702361582,2702361582,"Sparta township, Chippewa County, Minnesota",748
0600000US2702362950,2702362950,"Stoneham township, Chippewa County, Minnesota",241
0600000US2702365704,2702365704,"Tunsberg township, Chippewa County, Minnesota",208
0600000US2702368656,2702368656,"Watson city, Chippewa County, Minnesota",205
0600000US2702371626,2702371626,"Woods township, Chippewa County, Minnesota",227
0600000US2702501306,2702501306,"Amador township, Chisago County, Minnesota",885
0600000US2702510576,2702510576,"Center City city, Chisago County, Minnesota",628
0600000US2702511350,2702511350,"Chisago City city, Chisago County, Minnesota",4967
0600000US2702511368,2702511368,"Chisago Lake township, Chisago County, Minnesota",4656
0600000US2702521194,2702521194,"Fish Lake township, Chisago County, Minnesota",2012
0600000US2702522310,2702522310,"Franconia township, Chisago County, Minnesota",1805
0600000US2702527278,2702527278,"Harris city, Chisago County, Minnesota",1132
0600000US2702536440,2702536440,"Lent township, Chisago County, Minnesota",3091
0600000US2702537304,2702537304,"Lindstrom city, Chisago County, Minnesota",4442
0600000US2702545250,2702545250,"Nessel township, Chisago County, Minnesota",1951
0600000US2702546798,2702546798,"North Branch city, Chisago County, Minnesota",10125
0600000US2702556266,2702556266,"Rush City city, Chisago County, Minnesota",3079
0600000US2702556392,2702556392,"Rushseba township, Chisago County, Minnesota",804
0600000US2702559314,2702559314,"Shafer city, Chisago County, Minnesota",1045
0600000US2702559332,2702559332,"Shafer township, Chisago County, Minnesota",1048
0600000US2702562320,2702562320,"Stacy city, Chisago County, Minnesota",1456
0600000US2702563616,2702563616,"Sunrise township, Chisago County, Minnesota",1994
0600000US2702564318,2702564318,"Taylors Falls city, Chisago County, Minnesota",976
0600000US2702572022,2702572022,"Wyoming city, Chisago County, Minnesota",7791
0600000US2702701054,2702701054,"Alliance township, Clay County, Minnesota",235
0600000US2702703574,2702703574,"Barnesville city, Clay County, Minnesota",2563
0600000US2702703592,2702703592,"Barnesville township, Clay County, Minnesota",147
0600000US2702712862,2702712862,"Comstock city, Clay County, Minnesota",93
0600000US2702713798,2702713798,"Cromwell township, Clay County, Minnesota",345
0600000US2702715976,2702715976,"Dilworth city, Clay County, Minnesota",4024
0600000US2702718314,2702718314,"Eglon township, Clay County, Minnesota",508
0600000US2702718710,2702718710,"Elkton township, Clay County, Minnesota",308
0600000US2702719052,2702719052,"Elmwood township, Clay County, Minnesota",415
0600000US2702720834,2702720834,"Felton city, Clay County, Minnesota",177
0600000US2702720852,2702720852,"Felton township, Clay County, Minnesota",86
0600000US2702721482,2702721482,"Flowing township, Clay County, Minnesota",77
0600000US2702723498,2702723498,"Georgetown city, Clay County, Minnesota",129
0600000US2702723516,2702723516,"Georgetown township, Clay County, Minnesota",156
0600000US2702724182,2702724182,"Glyndon city, Clay County, Minnesota",1394
0600000US2702724200,2702724200,"Glyndon township, Clay County, Minnesota",278
0600000US2702724542,2702724542,"Goose Prairie township, Clay County, Minnesota",175
0600000US2702726504,2702726504,"Hagen township, Clay County, Minnesota",154
0600000US2702727746,2702727746,"Hawley city, Clay County, Minnesota",2067
0600000US2702727764,2702727764,"Hawley township, Clay County, Minnesota",474
0600000US2702728988,2702728988,"Highland Grove township, Clay County, Minnesota",288
0600000US2702729402,2702729402,"Hitterdal city, Clay County, Minnesota",201
0600000US2702729906,2702729906,"Holy Cross township, Clay County, Minnesota",140
0600000US2702730428,2702730428,"Humboldt township, Clay County, Minnesota",275
0600000US2702732552,2702732552,"Keene township, Clay County, Minnesota",155
0600000US2702733704,2702733704,"Kragnes township, Clay County, Minnesota",293
0600000US2702733812,2702733812,"Kurtz township, Clay County, Minnesota",293
0600000US2702743576,2702743576,"Moland township, Clay County, Minnesota",299
0600000US2702743864,2702743864,"Moorhead city, Clay County, Minnesota",38065
0600000US2702743882,2702743882,"Moorhead township, Clay County, Minnesota",169
0600000US2702744170,2702744170,"Morken township, Clay County, Minnesota",156
0600000US2702747932,2702747932,"Oakport township, Clay County, Minnesota",1797
0600000US2702749678,2702749678,"Parke township, Clay County, Minnesota",485
0600000US2702754718,2702754718,"Riverton township, Clay County, Minnesota",446
0600000US2702756554,2702756554,"Sabin city, Clay County, Minnesota",522
0600000US2702760718,2702760718,"Skree township, Clay County, Minnesota",159
0600000US2702762032,2702762032,"Spring Prairie township, Clay County, Minnesota",368
0600000US2702764192,2702764192,"Tansem township, Clay County, Minnesota",259
0600000US2702766136,2702766136,"Ulen city, Clay County, Minnesota",547
0600000US2702766154,2702766154,"Ulen township, Clay County, Minnesota",174
0600000US2702767054,2702767054,"Viding township, Clay County, Minnesota",103
0600000US2702903196,2702903196,"Bagley city, Clearwater County, Minnesota",1392
0600000US2702904186,2702904186,"Bear Creek township, Clearwater County, Minnesota",111
0600000US2702911746,2702911746,"Clearbrook city, Clearwater County, Minnesota",518
0600000US2702912214,2702912214,"Clover township, Clearwater County, Minnesota",113
0600000US2702913150,2702913150,"Copley township, Clearwater County, Minnesota",872
0600000US2702916462,2702916462,"Dudley township, Clearwater County, Minnesota",400
0600000US2702918008,2702918008,"Eddy township, Clearwater County, Minnesota",339
0600000US2702920438,2702920438,"Falk township, Clearwater County, Minnesota",284
0600000US2702924344,2702924344,"Gonvick city, Clearwater County, Minnesota",282
0600000US2702925910,2702925910,"Greenwood township, Clearwater County, Minnesota",83
0600000US2702926954,2702926954,"Hangaard township, Clearwater County, Minnesota",5
0600000US2702929834,2702929834,"Holst township, Clearwater County, Minnesota",369
0600000US2702931508,2702931508,"Itasca township, Clearwater County, Minnesota",132
0600000US2702935630,2702935630,"La Prairie township, Clearwater County, Minnesota",356
0600000US2702936458,2702936458,"Leon township, Clearwater County, Minnesota",345
0600000US2702936494,2702936494,"Leonard city, Clearwater County, Minnesota",41
0600000US2702938042,2702938042,"Long Lost Lake township, Clearwater County, Minnesota",43
0600000US2702942452,2702942452,"Minerva township, Clearwater County, Minnesota",261
0600000US2702943918,2702943918,"Moose Creek township, Clearwater County, Minnesota",230
0600000US2702946438,2702946438,"Nora township, Clearwater County, Minnesota",442
0600000US2702946830,2702946830,"North Clearwater UT, Clearwater County, Minnesota",87
0600000US2702951190,2702951190,"Pine Lake township, Clearwater County, Minnesota",414
0600000US2702952018,2702952018,"Popple township, Clearwater County, Minnesota",526
0600000US2702954016,2702954016,"Rice township, Clearwater County, Minnesota",158
0600000US2702959782,2702959782,"Shevlin city, Clearwater County, Minnesota",176
0600000US2702959800,2702959800,"Shevlin township, Clearwater County, Minnesota",452
0600000US2702960502,2702960502,"Sinclair township, Clearwater County, Minnesota",164
0600000US2702961303,2702961303,"South Clearwater UT, Clearwater County, Minnesota",10
0600000US2702971068,2702971068,"Winsor township, Clearwater County, Minnesota",90
0600000US2703100000,2703100000,"County subdivisions not defined, Cook County, Minnesota",0
0600000US2703117531,2703117531,"East Cook UT, Cook County, Minnesota",775
0600000US2703124992,2703124992,"Grand Marais city, Cook County, Minnesota",1351
0600000US2703125071,2703125071,"Grand Portage UT, Cook County, Minnesota",565
0600000US2703138550,2703138550,"Lutsen township, Cook County, Minnesota",415
0600000US2703158999,2703158999,"Schroeder township, Cook County, Minnesota",205
0600000US2703165065,2703165065,"Tofte township, Cook County, Minnesota",249
0600000US2703169307,2703169307,"West Cook UT, Cook County, Minnesota",1616
0600000US2703301342,2703301342,"Amboy township, Cottonwood County, Minnesota",164
0600000US2703301441,2703301441,"Amo township, Cottonwood County, Minnesota",132
0600000US2703301666,2703301666,"Ann township, Cottonwood County, Minnesota",179
0600000US2703305896,2703305896,"Bingham Lake city, Cottonwood County, Minnesota",126
0600000US2703310108,2703310108,"Carson township, Cottonwood County, Minnesota",280
0600000US2703312772,2703312772,"Comfrey city, Cottonwood County, Minnesota",16
0600000US2703314608,2703314608,"Dale township, Cottonwood County, Minnesota",151
0600000US2703315652,2703315652,"Delton township, Cottonwood County, Minnesota",123
0600000US2703323570,2703323570,"Germantown township, Cottonwood County, Minnesota",207
0600000US2703325514,2703325514,"Great Bend township, Cottonwood County, Minnesota",287
0600000US2703329060,2703329060,"Highwater township, Cottonwood County, Minnesota",166
0600000US2703331796,2703331796,"Jeffers city, Cottonwood County, Minnesota",369
0600000US2703335000,2703335000,"Lakeside township, Cottonwood County, Minnesota",237
0600000US2703342002,2703342002,"Midway township, Cottonwood County, Minnesota",219
0600000US2703344566,2703344566,"Mountain Lake city, Cottonwood County, Minnesota",2104
0600000US2703344584,2703344584,"Mountain Lake township, Cottonwood County, Minnesota",384
0600000US2703355672,2703355672,"Rose Hill township, Cottonwood County, Minnesota",166
0600000US2703359224,2703359224,"Selma township, Cottonwood County, Minnesota",193
0600000US2703361294,2703361294,"Southbrook township, Cottonwood County, Minnesota",79
0600000US2703361834,2703361834,"Springfield township, Cottonwood County, Minnesota",120
0600000US2703363022,2703363022,"Storden city, Cottonwood County, Minnesota",219
0600000US2703363040,2703363040,"Storden township, Cottonwood County, Minnesota",165
0600000US2703369250,2703369250,"Westbrook city, Cottonwood County, Minnesota",739
0600000US2703369268,2703369268,"Westbrook township, Cottonwood County, Minnesota",216
0600000US2703370798,2703370798,"Windom city, Cottonwood County, Minnesota",4646
0600000US2703504042,2703504042,"Baxter city, Crow Wing County, Minnesota",7610
0600000US2703504096,2703504096,"Bay Lake township, Crow Wing County, Minnesota",929
0600000US2703507300,2703507300,"Brainerd city, Crow Wing County, Minnesota",13590
0600000US2703507516,2703507516,"Breezy Point city, Crow Wing County, Minnesota",2346
0600000US2703510567,2703510567,"Center township, Crow Wing County, Minnesota",910
0600000US2703513924,2703513924,"Crosby city, Crow Wing County, Minnesota",2386
0600000US2703513978,2703513978,"Crosslake city, Crow Wing County, Minnesota",2141
0600000US2703514122,2703514122,"Crow Wing township, Crow Wing County, Minnesota",1966
0600000US2703514428,2703514428,"Cuyuna city, Crow Wing County, Minnesota",332
0600000US2703514464,2703514464,"Daggett Brook township, Crow Wing County, Minnesota",554
0600000US2703515346,2703515346,"Deerwood city, Crow Wing County, Minnesota",532
0600000US2703515364,2703515364,"Deerwood township, Crow Wing County, Minnesota",1306
0600000US2703519286,2703519286,"Emily city, Crow Wing County, Minnesota",813
0600000US2703520240,2703520240,"Fairfield township, Crow Wing County, Minnesota",345
0600000US2703521032,2703521032,"Fifty Lakes city, Crow Wing County, Minnesota",387
0600000US2703521149,2703521149,"First Assessment UT, Crow Wing County, Minnesota",5424
0600000US2703521932,2703521932,"Fort Ripley city, Crow Wing County, Minnesota",69
0600000US2703521950,2703521950,"Fort Ripley township, Crow Wing County, Minnesota",883
0600000US2703523012,2703523012,"Gail Lake township, Crow Wing County, Minnesota",97
0600000US2703523192,2703523192,"Garrison city, Crow Wing County, Minnesota",210
0600000US2703523210,2703523210,"Garrison township, Crow Wing County, Minnesota",754
0600000US2703530734,2703530734,"Ideal township, Crow Wing County, Minnesota",1069
0600000US2703531202,2703531202,"Irondale township, Crow Wing County, Minnesota",1134
0600000US2703531274,2703531274,"Ironton city, Crow Wing County, Minnesota",572
0600000US2703531832,2703531832,"Jenkins city, Crow Wing County, Minnesota",430
0600000US2703531850,2703531850,"Jenkins township, Crow Wing County, Minnesota",359
