Id,Id2,Geography,pop2016,Margin of Error; Total
0600000US2711521248,2711521248,"Fleming township, Pine County, Minnesota",116,36
0600000US2711528574,2711528574,"Henriette city, Pine County, Minnesota",82,35
0600000US2711529294,2711529294,"Hinckley city, Pine County, Minnesota",1648,203
0600000US2711529312,2711529312,"Hinckley township, Pine County, Minnesota",950,130
0600000US2711532912,2711532912,"Kerrick city, Pine County, Minnesota",46,26
0600000US2711532930,2711532930,"Kerrick township, Pine County, Minnesota",371,64
0600000US2711532984,2711532984,"Kettle River township, Pine County, Minnesota",595,124
0600000US2711543486,2711543486,"Mission Creek township, Pine County, Minnesota",663,115
0600000US2711544764,2711544764,"Munch township, Pine County, Minnesota",355,65
0600000US2711545484,2711545484,"New Dosey township, Pine County, Minnesota",42,18
0600000US2711546132,2711546132,"Nickerson township, Pine County, Minnesota",142,32
0600000US2711546618,2711546618,"Norman township, Pine County, Minnesota",242,54
0600000US2711548148,2711548148,"Ogema township, Pine County, Minnesota",367,90
0600000US2711549660,2711549660,"Park township, Pine County, Minnesota",25,17
0600000US2711549876,2711549876,"Partridge township, Pine County, Minnesota",729,114
0600000US2711551064,2711551064,"Pine City city, Pine County, Minnesota",3067,22
0600000US2711551082,2711551082,"Pine City township, Pine County, Minnesota",1302,173
0600000US2711551226,2711551226,"Pine Lake township, Pine County, Minnesota",516,113
0600000US2711551784,2711551784,"Pokegama township, Pine County, Minnesota",2642,26
0600000US2711554934,2711554934,"Rock Creek city, Pine County, Minnesota",1698,159
0600000US2711556194,2711556194,"Royalton township, Pine County, Minnesota",1153,168
0600000US2711556518,2711556518,"Rutledge city, Pine County, Minnesota",174,43
0600000US2711558396,2711558396,"Sandstone city, Pine County, Minnesota",2741,21
0600000US2711558414,2711558414,"Sandstone township, Pine County, Minnesota",940,126
0600000US2711563220,2711563220,"Sturgeon Lake city, Pine County, Minnesota",432,57
0600000US2711563238,2711563238,"Sturgeon Lake township, Pine County, Minnesota",450,88
0600000US2711570492,2711570492,"Willow River city, Pine County, Minnesota",428,67
0600000US2711570528,2711570528,"Wilma township, Pine County, Minnesota",86,43
0600000US2711570780,2711570780,"Windemere township, Pine County, Minnesota",1427,125
0600000US2711700298,2711700298,"Aetna township, Pipestone County, Minnesota",185,26
0600000US2711701216,2711701216,"Altona township, Pipestone County, Minnesota",124,48
0600000US2711708650,2711708650,"Burke township, Pipestone County, Minnesota",239,61
0600000US2711718062,2711718062,"Eden township, Pipestone County, Minnesota",240,57
0600000US2711718152,2711718152,"Edgerton city, Pipestone County, Minnesota",1210,106
0600000US2711718908,2711718908,"Elmer township, Pipestone County, Minnesota",227,59
0600000US2711722130,2711722130,"Fountain Prairie township, Pipestone County, Minnesota",173,43
0600000US2711725208,2711725208,"Grange township, Pipestone County, Minnesota",203,37
0600000US2711725478,2711725478,"Gray township, Pipestone County, Minnesota",218,46
0600000US2711727566,2711727566,"Hatfield city, Pipestone County, Minnesota",44,23
0600000US2711729618,2711729618,"Holland city, Pipestone County, Minnesota",164,38
0600000US2711730806,2711730806,"Ihlen city, Pipestone County, Minnesota",47,17
0600000US2711731760,2711731760,"Jasper city, Pipestone County, Minnesota",565,82
0600000US2711748832,2711748832,"Osborne township, Pipestone County, Minnesota",315,51
0600000US2711751388,2711751388,"Pipestone city, Pipestone County, Minnesota",4149,24
0600000US2711754916,2711754916,"Rock township, Pipestone County, Minnesota",124,27
0600000US2711756482,2711756482,"Ruthton city, Pipestone County, Minnesota",263,52
0600000US2711763886,2711763886,"Sweet township, Pipestone County, Minnesota",289,44
0600000US2711765542,2711765542,"Trosky city, Pipestone County, Minnesota",103,43
0600000US2711765614,2711765614,"Troy township, Pipestone County, Minnesota",259,56
0600000US2711771680,2711771680,"Woodstock city, Pipestone County, Minnesota",144,43
0600000US2711901504,2711901504,"Andover township, Polk County, Minnesota",108,27
0600000US2711901648,2711901648,"Angus township, Polk County, Minnesota",56,27
0600000US2711903142,2711903142,"Badger township, Polk County, Minnesota",98,29
0600000US2711904726,2711904726,"Belgium township, Polk County, Minnesota",83,23
0600000US2711905014,2711905014,"Beltrami city, Polk County, Minnesota",88,32
0600000US2711907390,2711907390,"Brandsvold township, Polk County, Minnesota",243,56
0600000US2711907408,2711907408,"Brandt township, Polk County, Minnesota",67,37
0600000US2711907768,2711907768,"Brislet township, Polk County, Minnesota",31,17
0600000US2711909118,2711909118,"Bygland township, Polk County, Minnesota",286,72
0600000US2711911224,2711911224,"Chester township, Polk County, Minnesota",90,38
0600000US2711911962,2711911962,"Climax city, Polk County, Minnesota",264,59
0600000US2711912682,2711912682,"Columbia township, Polk County, Minnesota",420,72
0600000US2711913870,2711913870,"Crookston city, Polk County, Minnesota",7814,40
0600000US2711913888,2711913888,"Crookston township, Polk County, Minnesota",442,75
0600000US2711917612,2711917612,"East Grand Forks city, Polk County, Minnesota",8636,23
0600000US2711918080,2711918080,"Eden township, Polk County, Minnesota",251,91
0600000US2711919700,2711919700,"Erskine city, Polk County, Minnesota",467,81
0600000US2711919790,2711919790,"Esther township, Polk County, Minnesota",188,49
0600000US2711919862,2711919862,"Euclid township, Polk County, Minnesota",174,46
0600000US2711920204,2711920204,"Fairfax township, Polk County, Minnesota",198,55
0600000US2711920510,2711920510,"Fanny township, Polk County, Minnesota",113,46
0600000US2711920564,2711920564,"Farley township, Polk County, Minnesota",27,15
0600000US2711920978,2711920978,"Fertile city, Polk County, Minnesota",997,122
0600000US2711921158,2711921158,"Fisher city, Polk County, Minnesota",462,65
0600000US2711921176,2711921176,"Fisher township, Polk County, Minnesota",141,26
0600000US2711921986,2711921986,"Fosston city, Polk County, Minnesota",1544,159
0600000US2711923066,2711923066,"Garden township, Polk County, Minnesota",149,26
0600000US2711923156,2711923156,"Garfield township, Polk County, Minnesota",561,76
0600000US2711923480,2711923480,"Gentilly township, Polk County, Minnesota",271,57
0600000US2711924254,2711924254,"Godfrey township, Polk County, Minnesota",340,61
0600000US2711924938,2711924938,"Grand Forks township, Polk County, Minnesota",178,54
0600000US2711926190,2711926190,"Grove Park-Tilden township, Polk County, Minnesota",307,57
0600000US2711926270,2711926270,"Gully city, Polk County, Minnesota",69,27
0600000US2711926288,2711926288,"Gully township, Polk County, Minnesota",96,30
0600000US2711926810,2711926810,"Hammond township, Polk County, Minnesota",61,48
0600000US2711928358,2711928358,"Helgeland township, Polk County, Minnesota",74,32
0600000US2711928844,2711928844,"Higdem township, Polk County, Minnesota",84,33
0600000US2711929186,2711929186,"Hill River township, Polk County, Minnesota",98,23
0600000US2711930356,2711930356,"Hubbard township, Polk County, Minnesota",84,39
0600000US2711930590,2711930590,"Huntsville township, Polk County, Minnesota",459,69
0600000US2711932030,2711932030,"Johnson township, Polk County, Minnesota",54,23
0600000US2711932948,2711932948,"Kertsonville township, Polk County, Minnesota",74,21
0600000US2711933002,2711933002,"Keystone township, Polk County, Minnesota",70,24
0600000US2711933254,2711933254,"King township, Polk County, Minnesota",177,46
0600000US2711933614,2711933614,"Knute township, Polk County, Minnesota",537,75
0600000US2711936404,2711936404,"Lengby city, Polk County, Minnesota",51,17
0600000US2711936692,2711936692,"Lessor township, Polk County, Minnesota",166,46
0600000US2711936962,2711936962,"Liberty township, Polk County, Minnesota",57,20
0600000US2711938330,2711938330,"Lowell township, Polk County, Minnesota",416,162
0600000US2711939050,2711939050,"McIntosh city, Polk County, Minnesota",642,93
0600000US2711941714,2711941714,"Mentor city, Polk County, Minnesota",195,53
0600000US2711945214,2711945214,"Nesbit township, Polk County, Minnesota",79,18
0600000US2711946258,2711946258,"Nielsville city, Polk County, Minnesota",114,49
0600000US2711947032,2711947032,"Northland township, Polk County, Minnesota",129,29
0600000US2711948418,2711948418,"Onstad township, Polk County, Minnesota",97,37
0600000US2711949840,2711949840,"Parnell township, Polk County, Minnesota",41,18
0600000US2711952774,2711952774,"Queen township, Polk County, Minnesota",192,36
0600000US2711953764,2711953764,"Reis township, Polk County, Minnesota",59,15
0600000US2711953980,2711953980,"Rhinehart township, Polk County, Minnesota",143,35
0600000US2711955384,2711955384,"Roome township, Polk County, Minnesota",123,30
0600000US2711955564,2711955564,"Rosebud township, Polk County, Minnesota",343,52
0600000US2711956446,2711956446,"Russia township, Polk County, Minnesota",34,22
0600000US2711958432,2711958432,"Sandsville township, Polk County, Minnesota",38,13
0600000US2711958882,2711958882,"Scandia township, Polk County, Minnesota",48,16
0600000US2711960880,2711960880,"Sletten township, Polk County, Minnesota",248,99
0600000US2711963310,2711963310,"Sullivan township, Polk County, Minnesota",159,33
0600000US2711964030,2711964030,"Tabor township, Polk County, Minnesota",83,26
0600000US2711965344,2711965344,"Trail city, Polk County, Minnesota",59,25
0600000US2711966064,2711966064,"Tynsid township, Polk County, Minnesota",40,12
0600000US2711967198,2711967198,"Vineland township, Polk County, Minnesota",121,52
0600000US2711970870,2711970870,"Winger city, Polk County, Minnesota",219,70
0600000US2711970888,2711970888,"Winger township, Polk County, Minnesota",187,63
0600000US2711971662,2711971662,"Woodside township, Polk County, Minnesota",436,70
0600000US2712103502,2712103502,"Bangor township, Pope County, Minnesota",166,29
0600000US2712103754,2712103754,"Barsness township, Pope County, Minnesota",98,28
0600000US2712105302,2712105302,"Ben Wade township, Pope County, Minnesota",288,54
0600000US2712106760,2712106760,"Blue Mounds township, Pope County, Minnesota",180,30
0600000US2712108092,2712108092,"Brooten city, Pope County, Minnesota",0,9
0600000US2712111332,2712111332,"Chippewa Falls township, Pope County, Minnesota",236,48
0600000US2712114446,2712114446,"Cyrus city, Pope County, Minnesota",334,47
0600000US2712120690,2712120690,"Farwell city, Pope County, Minnesota",39,13
0600000US2712123750,2712123750,"Gilchrist township, Pope County, Minnesota",167,36
0600000US2712124074,2712124074,"Glenwood city, Pope County, Minnesota",2533,31
0600000US2712124092,2712124092,"Glenwood township, Pope County, Minnesota",1043,85
0600000US2712126162,2712126162,"Grove Lake township, Pope County, Minnesota",284,46
0600000US2712129456,2712129456,"Hoff township, Pope County, Minnesota",112,24
0600000US2712134586,2712134586,"Lake Johanna township, Pope County, Minnesota",124,35
0600000US2712135504,2712135504,"Langhei township, Pope County, Minnesota",167,49
0600000US2712136764,2712136764,"Leven township, Pope County, Minnesota",540,86
0600000US2712137970,2712137970,"Long Beach city, Pope County, Minnesota",314,49
0600000US2712138366,2712138366,"Lowry city, Pope County, Minnesota",395,74
0600000US2712143342,2712143342,"Minnewaska township, Pope County, Minnesota",546,76
0600000US2712145844,2712145844,"New Prairie township, Pope County, Minnesota",247,51
0600000US2712146456,2712146456,"Nora township, Pope County, Minnesota",200,39
0600000US2712153854,2712153854,"Reno township, Pope County, Minnesota",365,48
0600000US2712155240,2712155240,"Rolling Forks township, Pope County, Minnesota",136,46
0600000US2712159188,2712159188,"Sedan city, Pope County, Minnesota",52,23
0600000US2712162500,2712162500,"Starbuck city, Pope County, Minnesota",1340,154
0600000US2712167144,2712167144,"Villard city, Pope County, Minnesota",230,37
0600000US2712167702,2712167702,"Walden township, Pope County, Minnesota",164,32
0600000US2712169628,2712169628,"Westport city, Pope County, Minnesota",33,14
0600000US2712169646,2712169646,"Westport township, Pope County, Minnesota",253,61
0600000US2712169952,2712169952,"White Bear Lake township, Pope County, Minnesota",389,56
0600000US2712302026,2712302026,"Arden Hills city, Ramsey County, Minnesota",10126,45
0600000US2712306382,2712306382,"Blaine city, Ramsey County, Minnesota",0,9
0600000US2712320420,2712320420,"Falcon Heights city, Ramsey County, Minnesota",5534,54
0600000US2712323318,2712323318,"Gem Lake city, Ramsey County, Minnesota",463,127
0600000US2712335738,2712335738,"Lauderdale city, Ramsey County, Minnesota",2472,32
0600000US2712337502,2712337502,"Little Canada city, Ramsey County, Minnesota",10202,28
0600000US2712340382,2712340382,"Maplewood city, Ramsey County, Minnesota",39678,39
0600000US2712344530,2712344530,"Mounds View city, Ramsey County, Minnesota",12708,28
0600000US2712345430,2712345430,"New Brighton city, Ramsey County, Minnesota",22233,27
0600000US2712347104,2712347104,"North Oaks city, Ramsey County, Minnesota",4832,23
0600000US2712347221,2712347221,"North St. Paul city, Ramsey County, Minnesota",12102,42
0600000US2712355852,2712355852,"Roseville city, Ramsey County, Minnesota",35254,30
0600000US2712356680,2712356680,"St. Anthony city, Ramsey County, Minnesota",3308,20
0600000US2712358000,2712358000,"St. Paul city, Ramsey County, Minnesota",297160,54
0600000US2712359998,2712359998,"Shoreview city, Ramsey County, Minnesota",26161,62
0600000US2712361996,2712361996,"Spring Lake Park city, Ramsey County, Minnesota",248,112
0600000US2712366460,2712366460,"Vadnais Heights city, Ramsey County, Minnesota",13115,34
0600000US2712369916,2712369916,"White Bear township, Ramsey County, Minnesota",11348,168
0600000US2712369970,2712369970,"White Bear Lake city, Ramsey County, Minnesota",24584,64
0600000US2712508038,2712508038,"Brooks city, Red Lake County, Minnesota",121,23
